child_id,velocity_mean,velocity_std,velocity_max,velocity_cv,tremor_indicator,acc_magnitude_mean,acc_magnitude_std,palm_touch_ratio,unique_fingers,max_finger_id,session_duration,stroke_count,total_touch_points,unique_zones,unique_colors,final_completion,completion_progress_rate,avg_time_between_points,canceled_touches,session_count,touches_per_zone,strokes_per_zone,zones_per_minute,vel_std_over_mean,acc_std_over_mean,avg_ibp_norm,interpoint_rate,touch_rate,stroke_rate,bin_touch_rate_0,bin_touch_rate_1,bin_touch_rate_2,bin_touch_rate_3,bin_strokes_per_zone_0,bin_strokes_per_zone_1,bin_strokes_per_zone_2,bin_strokes_per_zone_3,bin_vel_std_over_mean_0,bin_vel_std_over_mean_1,bin_vel_std_over_mean_2,bin_vel_std_over_mean_3,bin_acc_std_over_mean_0,bin_acc_std_over_mean_1,bin_acc_std_over_mean_2,bin_acc_std_over_mean_3,bin_zones_per_minute_0,bin_zones_per_minute_1,bin_zones_per_minute_2,bin_zones_per_minute_3,bin_interpoint_rate_0,bin_interpoint_rate_1,bin_interpoint_rate_2,bin_interpoint_rate_3
65c9c5d1dd3d8b7df2da04ca,876.7765802176997,1755.8561222853689,23033.540249502177,2.002626623363272,0.018621237515721298,0.9942975353003457,0.018621237515721298,0.033444816053511704,6.0,5.0,360.8891600000002,92.0,1196.0,6.0,6.0,84.81013,0.07091147993311037,0.3019992970711299,40.0,1,199.3333330011111,15.333333307777778,0.9975361947737031,2.002626623340431,0.018728033277097565,0.0008368200836588207,1194.9999604634854,3.314036919166148,0.25492591685893445,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
65cb07d3dd3d8b8433da04cc,3298.1107462611326,3856.133683234681,40889.02193654081,1.1887639342748544,0.05402726132561369,0.9901800025512099,0.05402726132561369,0.010755956024204793,5.333333333333333,4.333333333333333,56.94285400000001,42.333333333333336,1156.6666666666667,6.666666666666667,2.3333333333333335,94.79377,0.08492491212635371,0.049668392528953685,11.333333333333334,3,173.49999973975,6.349999990475,7.024586364871141,1.1691947238565148,0.054563069988063935,0.0008722497913475004,1146.4603472359668,20.312762448884964,0.7434353979851268,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
65cb15d4dd3d8bf60dda04cd,2418.698452590434,3100.596192615427,32472.57083284381,1.349670339601401,0.022004773686060106,0.9897228056366618,0.022004773686060106,0.0038194023135806813,3.3333333333333335,2.3333333333333335,57.33783666666667,20.333333333333332,1335.6666666666667,6.666666666666667,1.3333333333333333,95.43508993333334,0.0828546278118914,0.04455518134445221,5.0,3,200.349999699475,3.049999995425,6.97619615716723,1.2819275545828621,0.022233269091513297,0.0007770642201885462,1286.8946344185342,23.29468190784061,0.3546233083050354,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
65cb1e85dd3d8bdd1bda04e6,847.9995021085613,918.4708051819903,13611.613016954949,1.0831030005303084,0.08721103255389547,0.9930728927885489,0.08721103255389547,0.012896825396825396,14.0,13.0,135.42468000000008,116.0,3024.0,6.0,3.0,94.9367142,0.03139441607142857,0.04479810783989417,39.0,1,503.99999916,19.33333330111111,2.658304220508531,1.083103000517536,0.08781936583810399,0.0003307972212789144,3022.9993254180877,22.32975554955493,0.8565646970067368,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
65cb239cdd3d8b58beda04e7,1343.224033964643,1603.630758604473,17434.558416941323,1.190540530983786,0.0012082325445949844,0.9889638090469203,0.0012082325445949844,0.0056895481543182995,5.333333333333333,4.333333333333333,112.30736999999999,43.666666666666664,2791.6666666666665,7.0,2.3333333333333335,97.79015866666667,0.03649846181316705,0.04083896430826648,17.0,3,398.8095232397959,6.238095229183673,3.7397367399499966,1.1938669336188679,0.0012217156192421445,0.00036363565725588737,2750.0046686350574,24.85737727112738,0.38881390119614173,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
65cc441bdd3d8b0cc8da04ef,396.84308479776996,1186.3276454180461,26957.01771782833,2.970703304889439,0.13677936008091626,1.004178066188253,0.13677936008091626,0.025371737576461984,5.666666666666667,4.666666666666667,113.73212666666662,110.33333333333333,1338.0,4.666666666666667,3.3333333333333335,47.11673666666667,0.02574824861172499,0.07605786787881282,50.0,3,286.71428509989795,23.642857092193875,2.4619252864539036,2.989412417234638,0.13621026322354632,0.0006687456754857018,1495.3365758887232,11.764485894155932,0.9701158024328883,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
65cf1ab6dd3d8bce66da04f7,818.3943834280713,830.1191465274238,5862.110804541211,1.0143521030558373,0.005365637285957128,0.9898351836277345,0.005365637285957128,0.0006690739615507958,2.3333333333333335,1.3333333333333333,90.7568466666665,18.0,2122.0,6.0,3.6666666666666665,98.49339733333333,0.04825702319442618,0.04346739425982022,1.6666666666666667,3,353.6666660772222,2.999999995,3.9666428577254256,1.014326543933619,0.005420738038513391,0.0004789434169598099,2087.928833619334,23.381156107813123,0.19833214417560613,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
65cf1e90dd3d8b16c3da04f8,3693.1100550908327,3713.310156449404,25205.05917912259,0.9908808175260947,0.006345785194430277,0.9897285879173726,0.006345785194430277,0.003869599522339903,5.0,4.0,34.59055333333314,16.0,706.6666666666666,6.666666666666667,1.6666666666666667,93.52565133333333,0.1351104666396171,0.049657857221097286,2.6666666666666665,3,105.99999984099999,2.3999999964,11.563850661973369,1.0054696721860947,0.006411641744800885,0.0014355901372323134,696.5775068293156,20.429469851278544,0.46255403436857084,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
65d03b4fdd3d8b7d2ada0505,1538.955847468522,1582.0933480877966,10507.868196029658,1.1093341896314448,0.024802755591598297,0.9911915650936586,0.024802755591598297,0.009338600520505128,4.333333333333333,3.3333333333333335,102.68890333333304,71.0,1562.0,6.666666666666667,7.666666666666667,92.66495666666667,0.06367034081486626,0.07268421885035296,12.333333333333334,3,234.29999964855,10.649999984025,3.895260195392534,1.0280303692142647,0.02502317030817646,0.0007078098653691768,1412.8085964116874,15.210991150402728,0.6914086886546694,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
65d052efdd3d8bd42ada050e,1551.637701981559,1368.5501576883446,8837.466089376938,0.9091819944098578,0.0016751446220071825,0.989190854146157,0.0016751446220071825,0.0008550132081503542,1.6666666666666667,0.6666666666666666,105.07860333333338,17.666666666666668,1312.3333333333333,6.666666666666667,3.6666666666666665,92.58163463333334,0.08018688645115217,0.09050553003779467,1.3333333333333333,3,196.84999970472498,2.649999996025,3.8066740994558526,0.8820036764586103,0.0016934493460502408,0.000861312647467128,1161.018466929793,12.489063344755555,0.1681281070033133,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
